pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category
36373,16059,bbq_ckn_m,1,28-09-2015,11:17:19,16.75,16.75,M,Chicken
36374,16059,spinach_supr_m,1,28-09-2015,11:17:19,16.5,16.5,M,Supreme
36375,16060,pepperoni_m,1,28-09-2015,11:39:44,12.5,12.5,M,Classic
36376,16061,bbq_ckn_s,1,28-09-2015,11:40:53,12.75,12.75,S,Chicken
36377,16061,calabrese_m,1,28-09-2015,11:40:53,16.25,16.25,M,Supreme
36378,16061,prsc_argla_l,1,28-09-2015,11:40:53,20.75,20.75,L,Supreme
36379,16062,ital_cpcllo_m,1,28-09-2015,11:42:38,16,16,M,Classic
36380,16063,classic_dlx_m,1,28-09-2015,12:03:40,16,16,M,Classic
36381,16064,thai_ckn_l,1,28-09-2015,12:13:55,20.75,20.75,L,Chicken
36382,16065,thai_ckn_s,1,28-09-2015,12:23:17,12.75,12.75,S,Chicken
36383,16066,four_cheese_l,1,28-09-2015,12:29:45,17.95,17.95,L,Veggie
36384,16067,calabrese_m,1,28-09-2015,12:43:31,16.25,16.25,M,Supreme
36385,16067,spin_pesto_m,1,28-09-2015,12:43:31,16.5,16.5,M,Veggie
36386,16067,veggie_veg_l,1,28-09-2015,12:43:31,20.25,20.25,L,Veggie
36387,16068,brie_carre_s,1,28-09-2015,12:48:21,23.65,23.65,S,Supreme
36388,16068,classic_dlx_l,1,28-09-2015,12:48:21,20.5,20.5,L,Classic
36389,16068,the_greek_l,1,28-09-2015,12:48:21,20.5,20.5,L,Classic
36390,16069,mediterraneo_s,1,28-09-2015,13:11:19,12,12,S,Veggie
36391,16070,napolitana_l,1,28-09-2015,13:15:06,20.5,20.5,L,Classic
36392,16071,four_cheese_l,1,28-09-2015,13:18:13,17.95,17.95,L,Veggie
36393,16071,green_garden_l,1,28-09-2015,13:18:13,20.25,20.25,L,Veggie
36394,16071,peppr_salami_s,1,28-09-2015,13:18:13,12.5,12.5,S,Supreme
36395,16072,ckn_pesto_l,1,28-09-2015,13:36:24,20.75,20.75,L,Chicken
36396,16073,cali_ckn_m,1,28-09-2015,13:44:34,16.75,16.75,M,Chicken
36397,16074,four_cheese_m,1,28-09-2015,13:50:11,14.75,14.75,M,Veggie
36398,16074,green_garden_s,1,28-09-2015,13:50:11,12,12,S,Veggie
36399,16074,hawaiian_s,1,28-09-2015,13:50:11,10.5,10.5,S,Classic
36400,16074,ital_cpcllo_l,1,28-09-2015,13:50:11,20.5,20.5,L,Classic
36401,16074,sicilian_s,1,28-09-2015,13:50:11,12.25,12.25,S,Supreme
36402,16074,spicy_ital_l,1,28-09-2015,13:50:11,20.75,20.75,L,Supreme
36403,16074,spinach_fet_s,1,28-09-2015,13:50:11,12,12,S,Veggie
36404,16075,big_meat_s,1,28-09-2015,14:06:18,12,12,S,Classic
36405,16076,cali_ckn_l,1,28-09-2015,14:43:00,20.75,20.75,L,Chicken
36406,16076,green_garden_s,1,28-09-2015,14:43:00,12,12,S,Veggie
36407,16076,mexicana_l,1,28-09-2015,14:43:00,20.25,20.25,L,Veggie
36408,16077,bbq_ckn_l,1,28-09-2015,15:04:54,20.75,20.75,L,Chicken
36409,16077,peppr_salami_l,1,28-09-2015,15:04:54,20.75,20.75,L,Supreme
36410,16078,big_meat_s,1,28-09-2015,15:15:12,12,12,S,Classic
36411,16078,cali_ckn_s,1,28-09-2015,15:15:12,12.75,12.75,S,Chicken
36412,16078,ital_cpcllo_s,1,28-09-2015,15:15:12,12,12,S,Classic
36413,16078,napolitana_l,1,28-09-2015,15:15:12,20.5,20.5,L,Classic
36414,16078,spinach_supr_m,1,28-09-2015,15:15:12,16.5,16.5,M,Supreme
36415,16079,southw_ckn_l,1,28-09-2015,15:33:21,20.75,20.75,L,Chicken
36416,16080,ital_supr_l,1,28-09-2015,15:35:09,20.75,20.75,L,Supreme
36417,16080,southw_ckn_l,1,28-09-2015,15:35:09,20.75,20.75,L,Chicken
36418,16081,five_cheese_l,1,28-09-2015,15:40:49,18.5,18.5,L,Veggie
36419,16081,sicilian_l,1,28-09-2015,15:40:49,20.25,20.25,L,Supreme
36420,16082,prsc_argla_s,2,28-09-2015,15:52:55,12.5,25,S,Supreme
36421,16082,spinach_fet_l,1,28-09-2015,15:52:55,20.25,20.25,L,Veggie
36422,16083,classic_dlx_s,1,28-09-2015,15:58:18,12,12,S,Classic
36423,16083,five_cheese_l,1,28-09-2015,15:58:18,18.5,18.5,L,Veggie
36424,16083,sicilian_m,1,28-09-2015,15:58:18,16.25,16.25,M,Supreme
36425,16084,pepperoni_s,1,28-09-2015,15:59:06,9.75,9.75,S,Classic
36426,16084,thai_ckn_m,1,28-09-2015,15:59:06,16.75,16.75,M,Chicken
36427,16085,five_cheese_l,1,28-09-2015,16:09:56,18.5,18.5,L,Veggie
36428,16085,pep_msh_pep_l,1,28-09-2015,16:09:56,17.5,17.5,L,Classic
36429,16085,thai_ckn_m,1,28-09-2015,16:09:56,16.75,16.75,M,Chicken
36430,16086,cali_ckn_s,1,28-09-2015,16:16:34,12.75,12.75,S,Chicken
36431,16086,thai_ckn_l,1,28-09-2015,16:16:34,20.75,20.75,L,Chicken
36432,16087,pepperoni_s,1,28-09-2015,16:18:38,9.75,9.75,S,Classic
36433,16088,ckn_pesto_l,1,28-09-2015,16:21:19,20.75,20.75,L,Chicken
36434,16088,mexicana_s,1,28-09-2015,16:21:19,12,12,S,Veggie
36435,16088,pep_msh_pep_m,1,28-09-2015,16:21:19,14.5,14.5,M,Classic
36436,16088,prsc_argla_m,1,28-09-2015,16:21:19,16.5,16.5,M,Supreme
36437,16089,pepperoni_l,1,28-09-2015,17:07:10,15.25,15.25,L,Classic
36438,16089,thai_ckn_l,1,28-09-2015,17:07:10,20.75,20.75,L,Chicken
36439,16090,mexicana_s,1,28-09-2015,17:11:16,12,12,S,Veggie
36440,16090,spicy_ital_l,1,28-09-2015,17:11:16,20.75,20.75,L,Supreme
36441,16091,bbq_ckn_m,1,28-09-2015,17:38:38,16.75,16.75,M,Chicken
36442,16092,four_cheese_l,1,28-09-2015,17:42:19,17.95,17.95,L,Veggie
36443,16092,four_cheese_m,1,28-09-2015,17:42:19,14.75,14.75,M,Veggie
36444,16092,ital_cpcllo_m,1,28-09-2015,17:42:19,16,16,M,Classic
36445,16092,pepperoni_m,1,28-09-2015,17:42:19,12.5,12.5,M,Classic
36446,16093,bbq_ckn_l,1,28-09-2015,17:43:45,20.75,20.75,L,Chicken
36447,16093,classic_dlx_m,1,28-09-2015,17:43:45,16,16,M,Classic
36448,16093,veggie_veg_l,1,28-09-2015,17:43:45,20.25,20.25,L,Veggie
36449,16094,napolitana_l,1,28-09-2015,17:49:39,20.5,20.5,L,Classic
36450,16094,pepperoni_l,1,28-09-2015,17:49:39,15.25,15.25,L,Classic
36451,16094,southw_ckn_l,1,28-09-2015,17:49:39,20.75,20.75,L,Chicken
36452,16095,ckn_alfredo_m,1,28-09-2015,18:10:43,16.75,16.75,M,Chicken
36453,16096,cali_ckn_m,1,28-09-2015,18:16:20,16.75,16.75,M,Chicken
36454,16096,prsc_argla_l,1,28-09-2015,18:16:20,20.75,20.75,L,Supreme
36455,16097,mediterraneo_l,1,28-09-2015,18:17:50,20.25,20.25,L,Veggie
36456,16097,spinach_fet_s,1,28-09-2015,18:17:50,12,12,S,Veggie
36457,16097,the_greek_xl,1,28-09-2015,18:17:50,25.5,25.5,XL,Classic
36458,16098,calabrese_s,1,28-09-2015,18:35:23,12.25,12.25,S,Supreme
36459,16098,mexicana_m,1,28-09-2015,18:35:23,16,16,M,Veggie
36460,16099,bbq_ckn_l,2,28-09-2015,18:35:48,20.75,41.5,L,Chicken
36461,16099,classic_dlx_s,1,28-09-2015,18:35:48,12,12,S,Classic
36462,16099,spinach_fet_l,1,28-09-2015,18:35:48,20.25,20.25,L,Veggie
36463,16100,ckn_pesto_s,1,28-09-2015,18:39:55,12.75,12.75,S,Chicken
36464,16100,classic_dlx_m,1,28-09-2015,18:39:55,16,16,M,Classic
36465,16100,four_cheese_m,1,28-09-2015,18:39:55,14.75,14.75,M,Veggie
36466,16100,pepperoni_l,1,28-09-2015,18:39:55,15.25,15.25,L,Classic
36467,16101,hawaiian_s,1,28-09-2015,18:40:34,10.5,10.5,S,Classic
36468,16101,prsc_argla_l,1,28-09-2015,18:40:34,20.75,20.75,L,Supreme
36469,16101,thai_ckn_m,1,28-09-2015,18:40:34,16.75,16.75,M,Chicken
36470,16102,bbq_ckn_m,1,28-09-2015,19:14:35,16.75,16.75,M,Chicken
36471,16102,classic_dlx_s,1,28-09-2015,19:14:35,12,12,S,Classic
36472,16102,southw_ckn_m,1,28-09-2015,19:14:35,16.75,16.75,M,Chicken
36473,16103,cali_ckn_m,1,28-09-2015,19:17:00,16.75,16.75,M,Chicken
36474,16103,sicilian_s,1,28-09-2015,19:17:00,12.25,12.25,S,Supreme
36475,16104,ckn_alfredo_m,1,28-09-2015,19:22:27,16.75,16.75,M,Chicken
36476,16105,green_garden_m,1,28-09-2015,19:26:49,16,16,M,Veggie
36477,16105,veggie_veg_s,1,28-09-2015,19:26:49,12,12,S,Veggie
36478,16106,brie_carre_s,1,28-09-2015,19:33:30,23.65,23.65,S,Supreme
36479,16106,ckn_alfredo_m,1,28-09-2015,19:33:30,16.75,16.75,M,Chicken
36480,16106,pep_msh_pep_l,1,28-09-2015,19:33:30,17.5,17.5,L,Classic
36481,16107,brie_carre_s,1,28-09-2015,19:42:32,23.65,23.65,S,Supreme
36482,16108,pepperoni_m,1,28-09-2015,19:47:32,12.5,12.5,M,Classic
36483,16108,prsc_argla_l,1,28-09-2015,19:47:32,20.75,20.75,L,Supreme
36484,16108,the_greek_xl,1,28-09-2015,19:47:32,25.5,25.5,XL,Classic
36485,16108,veggie_veg_s,1,28-09-2015,19:47:32,12,12,S,Veggie
36486,16109,ckn_pesto_s,1,28-09-2015,21:07:56,12.75,12.75,S,Chicken
36487,16109,ital_cpcllo_l,1,28-09-2015,21:07:56,20.5,20.5,L,Classic
36488,16109,napolitana_m,1,28-09-2015,21:07:56,16,16,M,Classic
36489,16109,thai_ckn_s,1,28-09-2015,21:07:56,12.75,12.75,S,Chicken
36490,16110,napolitana_l,1,28-09-2015,21:59:21,20.5,20.5,L,Classic
36491,16111,ital_supr_m,1,29-09-2015,11:24:00,16.5,16.5,M,Supreme
36492,16112,big_meat_s,1,29-09-2015,11:34:06,12,12,S,Classic
36493,16112,four_cheese_l,1,29-09-2015,11:34:06,17.95,17.95,L,Veggie
36494,16112,pepperoni_m,1,29-09-2015,11:34:06,12.5,12.5,M,Classic
36495,16113,bbq_ckn_l,1,29-09-2015,11:41:43,20.75,20.75,L,Chicken
36496,16113,big_meat_s,1,29-09-2015,11:41:43,12,12,S,Classic
36497,16113,ital_cpcllo_s,1,29-09-2015,11:41:43,12,12,S,Classic
36498,16113,sicilian_s,1,29-09-2015,11:41:43,12.25,12.25,S,Supreme
36499,16113,spinach_fet_s,1,29-09-2015,11:41:43,12,12,S,Veggie
36500,16114,peppr_salami_l,1,29-09-2015,11:44:46,20.75,20.75,L,Supreme
36501,16115,four_cheese_l,1,29-09-2015,11:52:59,17.95,17.95,L,Veggie
36502,16115,southw_ckn_l,1,29-09-2015,11:52:59,20.75,20.75,L,Chicken
36503,16115,spicy_ital_l,1,29-09-2015,11:52:59,20.75,20.75,L,Supreme
36504,16116,mexicana_l,1,29-09-2015,11:59:47,20.25,20.25,L,Veggie
36505,16116,pepperoni_l,1,29-09-2015,11:59:47,15.25,15.25,L,Classic
36506,16117,soppressata_s,1,29-09-2015,12:04:42,12.5,12.5,S,Supreme
36507,16118,the_greek_xl,1,29-09-2015,12:05:34,25.5,25.5,XL,Classic
36508,16119,the_greek_xxl,1,29-09-2015,12:25:02,35.95,35.95,XXL,Classic
36509,16120,napolitana_m,1,29-09-2015,12:28:01,16,16,M,Classic
36510,16120,southw_ckn_s,1,29-09-2015,12:28:01,12.75,12.75,S,Chicken
36511,16121,big_meat_s,1,29-09-2015,12:38:49,12,12,S,Classic
36512,16121,cali_ckn_m,2,29-09-2015,12:38:49,16.75,33.5,M,Chicken
36513,16121,classic_dlx_s,1,29-09-2015,12:38:49,12,12,S,Classic
36514,16121,four_cheese_m,1,29-09-2015,12:38:49,14.75,14.75,M,Veggie
36515,16121,ital_cpcllo_l,1,29-09-2015,12:38:49,20.5,20.5,L,Classic
36516,16121,pep_msh_pep_m,1,29-09-2015,12:38:49,14.5,14.5,M,Classic
36517,16121,prsc_argla_s,1,29-09-2015,12:38:49,12.5,12.5,S,Supreme
36518,16121,southw_ckn_m,1,29-09-2015,12:38:49,16.75,16.75,M,Chicken
36519,16121,the_greek_s,1,29-09-2015,12:38:49,12,12,S,Classic
36520,16122,prsc_argla_s,1,29-09-2015,12:41:22,12.5,12.5,S,Supreme
36521,16123,five_cheese_l,1,29-09-2015,12:46:27,18.5,18.5,L,Veggie
36522,16123,soppressata_s,1,29-09-2015,12:46:27,12.5,12.5,S,Supreme
36523,16123,spin_pesto_s,1,29-09-2015,12:46:27,12.5,12.5,S,Veggie
36524,16124,spicy_ital_l,1,29-09-2015,13:03:48,20.75,20.75,L,Supreme
36525,16124,the_greek_l,1,29-09-2015,13:03:48,20.5,20.5,L,Classic
36526,16125,soppressata_l,1,29-09-2015,13:15:28,20.75,20.75,L,Supreme
36527,16126,ckn_alfredo_l,1,29-09-2015,13:16:52,20.75,20.75,L,Chicken
36528,16126,hawaiian_l,1,29-09-2015,13:16:52,16.5,16.5,L,Classic
36529,16126,thai_ckn_l,1,29-09-2015,13:16:52,20.75,20.75,L,Chicken
36530,16127,big_meat_s,1,29-09-2015,13:19:39,12,12,S,Classic
36531,16127,brie_carre_s,1,29-09-2015,13:19:39,23.65,23.65,S,Supreme
36532,16127,calabrese_m,1,29-09-2015,13:19:39,16.25,16.25,M,Supreme
36533,16127,ckn_alfredo_l,1,29-09-2015,13:19:39,20.75,20.75,L,Chicken
36534,16127,classic_dlx_m,1,29-09-2015,13:19:39,16,16,M,Classic
36535,16127,four_cheese_l,1,29-09-2015,13:19:39,17.95,17.95,L,Veggie
36536,16127,hawaiian_m,1,29-09-2015,13:19:39,13.25,13.25,M,Classic
36537,16127,ital_veggie_m,2,29-09-2015,13:19:39,16.75,33.5,M,Veggie
36538,16127,napolitana_s,1,29-09-2015,13:19:39,12,12,S,Classic
36539,16127,pepperoni_s,1,29-09-2015,13:19:39,9.75,9.75,S,Classic
36540,16127,sicilian_s,1,29-09-2015,13:19:39,12.25,12.25,S,Supreme
36541,16127,southw_ckn_l,1,29-09-2015,13:19:39,20.75,20.75,L,Chicken
36542,16127,thai_ckn_s,1,29-09-2015,13:19:39,12.75,12.75,S,Chicken
36543,16127,veggie_veg_l,1,29-09-2015,13:19:39,20.25,20.25,L,Veggie
36544,16128,spinach_supr_m,1,29-09-2015,13:38:03,16.5,16.5,M,Supreme
36545,16129,pepperoni_s,1,29-09-2015,13:47:06,9.75,9.75,S,Classic
36546,16129,prsc_argla_m,1,29-09-2015,13:47:06,16.5,16.5,M,Supreme
36547,16129,thai_ckn_l,1,29-09-2015,13:47:06,20.75,20.75,L,Chicken
36548,16130,classic_dlx_s,1,29-09-2015,13:58:42,12,12,S,Classic
36549,16130,prsc_argla_m,1,29-09-2015,13:58:42,16.5,16.5,M,Supreme
36550,16131,big_meat_s,1,29-09-2015,14:31:05,12,12,S,Classic
36551,16131,thai_ckn_l,1,29-09-2015,14:31:05,20.75,20.75,L,Chicken
36552,16132,ital_cpcllo_s,1,29-09-2015,14:32:36,12,12,S,Classic
36553,16132,peppr_salami_l,1,29-09-2015,14:32:36,20.75,20.75,L,Supreme
36554,16132,sicilian_m,1,29-09-2015,14:32:36,16.25,16.25,M,Supreme
36555,16133,ckn_pesto_l,1,29-09-2015,14:54:46,20.75,20.75,L,Chicken
36556,16133,prsc_argla_l,1,29-09-2015,14:54:46,20.75,20.75,L,Supreme
36557,16133,southw_ckn_l,1,29-09-2015,14:54:46,20.75,20.75,L,Chicken
36558,16134,mediterraneo_s,1,29-09-2015,14:59:48,12,12,S,Veggie
36559,16134,pep_msh_pep_s,1,29-09-2015,14:59:48,11,11,S,Classic
36560,16134,southw_ckn_l,1,29-09-2015,14:59:48,20.75,20.75,L,Chicken
36561,16135,spicy_ital_l,1,29-09-2015,15:19:12,20.75,20.75,L,Supreme
36562,16136,brie_carre_s,1,29-09-2015,15:34:57,23.65,23.65,S,Supreme
36563,16136,classic_dlx_l,1,29-09-2015,15:34:57,20.5,20.5,L,Classic
36564,16136,spin_pesto_s,1,29-09-2015,15:34:57,12.5,12.5,S,Veggie
36565,16136,thai_ckn_l,1,29-09-2015,15:34:57,20.75,20.75,L,Chicken
36566,16137,ckn_pesto_m,1,29-09-2015,15:36:34,16.75,16.75,M,Chicken
36567,16137,thai_ckn_s,1,29-09-2015,15:36:34,12.75,12.75,S,Chicken
36568,16138,classic_dlx_m,1,29-09-2015,15:45:30,16,16,M,Classic
36569,16138,pepperoni_s,1,29-09-2015,15:45:30,9.75,9.75,S,Classic
36570,16138,soppressata_l,1,29-09-2015,15:45:30,20.75,20.75,L,Supreme
36571,16139,southw_ckn_m,1,29-09-2015,15:46:08,16.75,16.75,M,Chicken
36572,16140,green_garden_l,1,29-09-2015,16:18:30,20.25,20.25,L,Veggie
36573,16140,spicy_ital_l,1,29-09-2015,16:18:30,20.75,20.75,L,Supreme
36574,16140,spinach_supr_l,1,29-09-2015,16:18:30,20.75,20.75,L,Supreme
36575,16141,classic_dlx_s,1,29-09-2015,16:18:45,12,12,S,Classic
36576,16141,pep_msh_pep_m,1,29-09-2015,16:18:45,14.5,14.5,M,Classic
36577,16142,ckn_alfredo_m,1,29-09-2015,16:26:49,16.75,16.75,M,Chicken
36578,16142,hawaiian_l,1,29-09-2015,16:26:49,16.5,16.5,L,Classic
36579,16142,mexicana_l,1,29-09-2015,16:26:49,20.25,20.25,L,Veggie
36580,16142,pep_msh_pep_l,1,29-09-2015,16:26:49,17.5,17.5,L,Classic
36581,16143,bbq_ckn_s,1,29-09-2015,16:33:32,12.75,12.75,S,Chicken
36582,16143,cali_ckn_l,1,29-09-2015,16:33:32,20.75,20.75,L,Chicken
36583,16143,classic_dlx_m,1,29-09-2015,16:33:32,16,16,M,Classic
36584,16143,spinach_supr_l,1,29-09-2015,16:33:32,20.75,20.75,L,Supreme
36585,16144,calabrese_m,1,29-09-2015,16:51:34,16.25,16.25,M,Supreme
36586,16144,cali_ckn_l,1,29-09-2015,16:51:34,20.75,20.75,L,Chicken
36587,16144,ital_supr_l,1,29-09-2015,16:51:34,20.75,20.75,L,Supreme
36588,16144,southw_ckn_l,1,29-09-2015,16:51:34,20.75,20.75,L,Chicken
36589,16145,bbq_ckn_s,1,29-09-2015,16:54:17,12.75,12.75,S,Chicken
36590,16145,ital_cpcllo_l,1,29-09-2015,16:54:17,20.5,20.5,L,Classic
36591,16146,bbq_ckn_l,1,29-09-2015,16:55:00,20.75,20.75,L,Chicken
36592,16146,big_meat_s,1,29-09-2015,16:55:00,12,12,S,Classic
36593,16146,brie_carre_s,1,29-09-2015,16:55:00,23.65,23.65,S,Supreme
36594,16146,spicy_ital_s,1,29-09-2015,16:55:00,12.5,12.5,S,Supreme
36595,16147,napolitana_m,1,29-09-2015,17:23:14,16,16,M,Classic
36596,16147,thai_ckn_m,1,29-09-2015,17:23:14,16.75,16.75,M,Chicken
36597,16147,thai_ckn_s,1,29-09-2015,17:23:14,12.75,12.75,S,Chicken
36598,16148,classic_dlx_l,1,29-09-2015,17:32:30,20.5,20.5,L,Classic
36599,16148,peppr_salami_l,1,29-09-2015,17:32:30,20.75,20.75,L,Supreme
36600,16148,spicy_ital_s,1,29-09-2015,17:32:30,12.5,12.5,S,Supreme
36601,16148,veggie_veg_m,1,29-09-2015,17:32:30,16,16,M,Veggie
36602,16149,bbq_ckn_m,1,29-09-2015,17:40:02,16.75,16.75,M,Chicken
36603,16149,mexicana_l,1,29-09-2015,17:40:02,20.25,20.25,L,Veggie
36604,16150,bbq_ckn_m,1,29-09-2015,17:44:37,16.75,16.75,M,Chicken
36605,16150,green_garden_s,1,29-09-2015,17:44:37,12,12,S,Veggie
36606,16150,pepperoni_m,1,29-09-2015,17:44:37,12.5,12.5,M,Classic
36607,16150,veggie_veg_m,1,29-09-2015,17:44:37,16,16,M,Veggie
36608,16151,bbq_ckn_s,1,29-09-2015,18:09:15,12.75,12.75,S,Chicken
36609,16151,calabrese_m,1,29-09-2015,18:09:15,16.25,16.25,M,Supreme
36610,16151,napolitana_l,1,29-09-2015,18:09:15,20.5,20.5,L,Classic
36611,16152,hawaiian_s,1,29-09-2015,18:18:17,10.5,10.5,S,Classic
36612,16153,brie_carre_s,1,29-09-2015,18:22:47,23.65,23.65,S,Supreme
36613,16153,pepperoni_l,1,29-09-2015,18:22:47,15.25,15.25,L,Classic
36614,16153,sicilian_m,1,29-09-2015,18:22:47,16.25,16.25,M,Supreme
36615,16154,five_cheese_l,1,29-09-2015,18:23:48,18.5,18.5,L,Veggie
36616,16154,spin_pesto_l,1,29-09-2015,18:23:48,20.75,20.75,L,Veggie
36617,16154,spinach_supr_s,1,29-09-2015,18:23:48,12.5,12.5,S,Supreme
36618,16155,five_cheese_l,1,29-09-2015,18:24:04,18.5,18.5,L,Veggie
36619,16156,sicilian_m,1,29-09-2015,18:26:31,16.25,16.25,M,Supreme
36620,16157,spicy_ital_l,1,29-09-2015,18:33:43,20.75,20.75,L,Supreme
36621,16157,the_greek_xl,1,29-09-2015,18:33:43,25.5,25.5,XL,Classic
36622,16158,five_cheese_l,1,29-09-2015,18:50:13,18.5,18.5,L,Veggie
36623,16158,ital_cpcllo_l,1,29-09-2015,18:50:13,20.5,20.5,L,Classic
36624,16158,pepperoni_m,1,29-09-2015,18:50:13,12.5,12.5,M,Classic
36625,16158,spin_pesto_m,1,29-09-2015,18:50:13,16.5,16.5,M,Veggie
36626,16159,thai_ckn_l,1,29-09-2015,19:00:35,20.75,20.75,L,Chicken
36627,16160,ital_veggie_m,1,29-09-2015,20:10:52,16.75,16.75,M,Veggie
36628,16160,pep_msh_pep_l,1,29-09-2015,20:10:52,17.5,17.5,L,Classic
36629,16160,southw_ckn_l,1,29-09-2015,20:10:52,20.75,20.75,L,Chicken
36630,16161,spicy_ital_l,1,29-09-2015,20:11:54,20.75,20.75,L,Supreme
36631,16161,spinach_fet_l,1,29-09-2015,20:11:54,20.25,20.25,L,Veggie
36632,16162,classic_dlx_m,1,29-09-2015,20:37:28,16,16,M,Classic
36633,16162,pepperoni_l,1,29-09-2015,20:37:28,15.25,15.25,L,Classic
36634,16162,sicilian_s,1,29-09-2015,20:37:28,12.25,12.25,S,Supreme
36635,16162,spinach_fet_m,1,29-09-2015,20:37:28,16,16,M,Veggie
36636,16163,sicilian_s,1,29-09-2015,20:37:31,12.25,12.25,S,Supreme
36637,16163,southw_ckn_l,1,29-09-2015,20:37:31,20.75,20.75,L,Chicken
36638,16164,big_meat_s,1,29-09-2015,20:43:59,12,12,S,Classic
36639,16164,southw_ckn_l,1,29-09-2015,20:43:59,20.75,20.75,L,Chicken
36640,16165,brie_carre_s,1,29-09-2015,21:05:44,23.65,23.65,S,Supreme
36641,16165,sicilian_l,1,29-09-2015,21:05:44,20.25,20.25,L,Supreme
36642,16166,big_meat_s,1,29-09-2015,21:44:11,12,12,S,Classic
36643,16167,big_meat_s,2,29-09-2015,21:45:37,12,24,S,Classic
36644,16167,cali_ckn_l,1,29-09-2015,21:45:37,20.75,20.75,L,Chicken
36645,16167,cali_ckn_s,1,29-09-2015,21:45:37,12.75,12.75,S,Chicken
36646,16168,classic_dlx_l,1,29-09-2015,21:57:37,20.5,20.5,L,Classic
36647,16168,hawaiian_l,1,29-09-2015,21:57:37,16.5,16.5,L,Classic
36648,16169,pep_msh_pep_m,1,29-09-2015,22:01:29,14.5,14.5,M,Classic
36649,16169,southw_ckn_m,1,29-09-2015,22:01:29,16.75,16.75,M,Chicken
36650,16170,sicilian_l,1,29-09-2015,22:20:44,20.25,20.25,L,Supreme
36651,16171,classic_dlx_m,1,30-09-2015,11:32:15,16,16,M,Classic
36652,16172,bbq_ckn_l,1,30-09-2015,11:40:20,20.75,20.75,L,Chicken
36653,16172,big_meat_s,1,30-09-2015,11:40:20,12,12,S,Classic
36654,16172,southw_ckn_m,1,30-09-2015,11:40:20,16.75,16.75,M,Chicken
36655,16172,spicy_ital_l,1,30-09-2015,11:40:20,20.75,20.75,L,Supreme
36656,16173,napolitana_l,1,30-09-2015,11:47:37,20.5,20.5,L,Classic
36657,16174,hawaiian_s,1,30-09-2015,11:51:37,10.5,10.5,S,Classic
36658,16175,classic_dlx_l,1,30-09-2015,11:52:43,20.5,20.5,L,Classic
36659,16175,hawaiian_m,1,30-09-2015,11:52:43,13.25,13.25,M,Classic
36660,16176,soppressata_s,1,30-09-2015,11:57:29,12.5,12.5,S,Supreme
36661,16176,spinach_fet_m,1,30-09-2015,11:57:29,16,16,M,Veggie
36662,16177,ckn_alfredo_m,1,30-09-2015,12:04:03,16.75,16.75,M,Chicken
36663,16177,four_cheese_m,1,30-09-2015,12:04:03,14.75,14.75,M,Veggie
36664,16177,ital_cpcllo_l,1,30-09-2015,12:04:03,20.5,20.5,L,Classic
36665,16177,ital_supr_m,1,30-09-2015,12:04:03,16.5,16.5,M,Supreme
36666,16177,pepperoni_m,1,30-09-2015,12:04:03,12.5,12.5,M,Classic
36667,16177,peppr_salami_s,1,30-09-2015,12:04:03,12.5,12.5,S,Supreme
36668,16177,prsc_argla_l,1,30-09-2015,12:04:03,20.75,20.75,L,Supreme
36669,16177,southw_ckn_l,1,30-09-2015,12:04:03,20.75,20.75,L,Chicken
36670,16177,spinach_supr_s,1,30-09-2015,12:04:03,12.5,12.5,S,Supreme
36671,16177,the_greek_l,1,30-09-2015,12:04:03,20.5,20.5,L,Classic
36672,16178,four_cheese_l,1,30-09-2015,12:30:03,17.95,17.95,L,Veggie
36673,16179,cali_ckn_s,1,30-09-2015,12:34:20,12.75,12.75,S,Chicken
36674,16180,cali_ckn_m,1,30-09-2015,12:49:26,16.75,16.75,M,Chicken
36675,16180,ckn_alfredo_l,1,30-09-2015,12:49:26,20.75,20.75,L,Chicken
36676,16180,hawaiian_l,1,30-09-2015,12:49:26,16.5,16.5,L,Classic
36677,16181,hawaiian_l,1,30-09-2015,12:51:18,16.5,16.5,L,Classic
36678,16182,prsc_argla_l,1,30-09-2015,13:04:09,20.75,20.75,L,Supreme
36679,16183,spicy_ital_l,1,30-09-2015,13:05:11,20.75,20.75,L,Supreme
36680,16184,bbq_ckn_l,1,30-09-2015,13:13:20,20.75,20.75,L,Chicken
36681,16185,ital_cpcllo_s,1,30-09-2015,13:16:39,12,12,S,Classic
36682,16186,classic_dlx_l,1,30-09-2015,13:30:56,20.5,20.5,L,Classic
36683,16186,ital_supr_m,1,30-09-2015,13:30:56,16.5,16.5,M,Supreme
36684,16186,peppr_salami_s,1,30-09-2015,13:30:56,12.5,12.5,S,Supreme
36685,16187,brie_carre_s,1,30-09-2015,13:42:13,23.65,23.65,S,Supreme
36686,16188,pepperoni_l,1,30-09-2015,13:42:47,15.25,15.25,L,Classic
36687,16188,thai_ckn_l,1,30-09-2015,13:42:47,20.75,20.75,L,Chicken
36688,16189,spinach_fet_l,1,30-09-2015,13:45:27,20.25,20.25,L,Veggie
36689,16190,ital_veggie_s,1,30-09-2015,13:51:42,12.75,12.75,S,Veggie
36690,16191,mexicana_l,1,30-09-2015,14:35:42,20.25,20.25,L,Veggie
36691,16191,peppr_salami_m,1,30-09-2015,14:35:42,16.5,16.5,M,Supreme
